id_ejecucion_actividad;fk_numero_actividad;fk_id_user;fk_id_responsable;fk_id_mes;programado;ejecutado;descripcion_actividades;evidencias
;55;1;1;1;0.225;0.225;Durante el mes de enero de 2022, se realizó la planificación de las tres (3) investigaciones enmarcadas en la línea de Investigación en Flora de Bogotá, dando así por finalizada la Fase I de Planificación, en la cual, se discutieron y establecieron los lineamientos de formulación y priorización temática de las investigaciones a desarrollar durante la vigencia en reunión con los profesionales contratados. En lo relacionado con la fase II: Formulación Anteproyecto, se discutieron temáticas y nombres de los proyectos, así como un avance de los anteproyectos en versión preliminar, los cuales corresponden a: 1. en el marco de la espacialidad que se viene haciendo de la Flora de Bogotá, se plantea el anteproyecto, Especies restringidas y en categoría de riesgo para la Flora de Bogotá. 2. Flora de Bogotá D.C. – Rubiaceae, una monografía que busca reconocer las diferentes especies de la familia Rubiaceae y describir estas en su totalidad. 3. En la temática de etnobotánica, se plantea el anteproyecto: Las plantas y sus usos, conocimiento Raizal en el Distrito.;Acta de reunión con los lineamientos de formulación y priorización temática y Versión preliminar de los Documentos de Anteproyectos de Investigación. Documentos de Anteproyectos de Investigación y en los Documentos de aprobación de los anteproyectos a desarrollar durante la vigencia por la Línea de Investigación en Flora de Bogotá. Documentos de formulación proyecto de las investigaciones y Documentos de informes de avance de las investigaciones a desarrollar durante la vigencia por la Línea de Investigación en Flora de Bogotá.
;55;1;1;2;0.225;0.225;Durante el mes de febrero de 2022, se finalizó la fase II: Formulación Anteproyecto, para lo cual, se revisaron los ajustes solicitados a los anteproyectos y se aprobaron los tres (3) anteproyectos de las investigaciones que desarrollará la línea de Investigación en Flora de Bogotá, consolidándolos y evaluándolos. Los títulos aprobados correspondieron a: 1. Especies restringidas y en categoría de riesgo para la Flora de Bogotá. 2. Flora de Bogotá D.C. – Rubiaceae. 3. Las plantas y sus usos, conocimiento Raizal en el Distrito.;Acta de reunión con los lineamientos de formulación y priorización temática y Versión preliminar de los Documentos de Anteproyectos de Investigación. Documentos de Anteproyectos de Investigación y en los Documentos de aprobación de los anteproyectos a desarrollar durante la vigencia por la Línea de Investigación en Flora de Bogotá. Documentos de formulación proyecto de las investigaciones y Documentos de informes de avance de las investigaciones a desarrollar durante la vigencia por la Línea de Investigación en Flora de Bogotá.
;55;1;1;3;0.459;0.459;Durante el mes de marzo de 2022, se avanzó en la Fase III de Formulación y Ejecución del Proyecto Investigación, específicamente en la formulación de los tres (3) proyectos de investigación enmarcados en la línea de investigación en Flora de Bogotá y en la ejecución de estos, así: 1. Especies restringidas y en categoría de riesgo para la Flora de Bogotá: se viene avanzando para formular las especies de la flora de Bogotá que se puedan encontrar amenazadas, con este trabajo se viene adelantando en la actualización de un listado de especies restringidas o endémicas para el distrito capital. 2. Se formuló la revisión de una familia botánica para el distrito, familia de plantas con potencial ornamental, protector de cuencas y melíferas, “FLORA DE BOGOTÁ DC – RUBIACEAE”, donde se viene avanzando en la revisión de los diferentes Herbarios de la ciudad y así a partir de una curaduría especializada aportar con un listado de las especies y sus respectivas descripciones, se lleva revisado la mayoría de los ejemplares del Herbario JBB y una visita al Herbario Nacional Colombiano COL. 3. Las plantas y sus usos, conocimiento Raizal en el Distrito: A través del proyecto, se busca abordar una de las etnicidades del distrito capital, además de los pobladores tradicionales y migrantes de otras ciudades, en el distrito contamos con gran número de pueblos étnicos con gran acervo de conocimiento basado en sus ancestralidades, a lo largo de su establecimiento en el distrito han desarrollado representaciones y prácticas para apropiarse de su idiosincrasia, se avanzó en la revisión bibliográfica y construcción de acercamientos y compartires de saberes para construir con ellos mismos, el desarrollo adecuado del proyecto. Monitoreo OAP: De acuerdo con el acta número 1 del 31 de enero de 2022, se priorizaron 3 investigaciones enmarcadas en la línea de Investigación en Flora de Bogotá. Se validan los formatos GEN.PR.03.F.01 Anteproyecto de investigación, GEN.PR.03. F.02 Evaluación anteproyecto de investigación y GEN.PR.03.F.03 Estructura para la presentación de documentos de investigación, donde se evidencia el cumplimiento del 100% de la actividad durante el trimestre.;Acta de reunión con los lineamientos de formulación y priorización temática y Versión preliminar de los Documentos de Anteproyectos de Investigación. Documentos de Anteproyectos de Investigación y en los Documentos de aprobación de los anteproyectos a desarrollar durante la vigencia por la Línea de Investigación en Flora de Bogotá. Documentos de formulación proyecto de las investigaciones y Documentos de informes de avance de las investigaciones a desarrollar durante la vigencia por la Línea de Investigación en Flora de Bogotá.
;55;1;1;4;0.24;0;;
;55;1;1;5;0.24;0;;
;55;1;1;6;0.24;0;;
;55;1;1;7;0.243;0;;
;55;1;1;8;0.243;0;;
;55;1;1;9;0.246;0;;
;55;1;1;10;0.246;0;;
;55;1;1;11;0.243;0;;
;55;1;1;12;0.15;0;;
;56;1;1;1;0.375;0.375;Durante el mes de enero de 2022, se realizó la planificación de las tres (3) investigaciones enmarcadas en la línea de Investigación en Colecciones de Referencia, dando así por finalizada la Fase I de Planificación, en la cual, se establecieron los lineamientos de formulación y priorización temática de las investigaciones a desarrollar durante la vigencia. En lo relacionado con la fase II: Formulación Anteproyecto, para cada proyecto se propusieron nombres y se avanzó de los anteproyectos en versión preliminar, 1. Briofitos de la Quebrada Chicó (Bogotá D. C.), orientado a la revisión de la flora no vascular briológica de esta parte de los cerros orientales. 2. Monografía para el género Epidendrum subgrupo Stenoglossum para Colombia y Pleurothallis subsección Macrophyllae-Racemosae del complejo Lindenii para el distrito capital, busca profundizar en dos grupos taxonómicos de la flora Orchideologica de la Flora Bogotá. 3. Estado de salud en el tiempo de las diferentes Colecciones de Referencia del Herbario JBB., busca revisar el comportamiento de las colecciones de referencia del jardín botánico de Bogotá. 4. Flora Liquenológica del Jardín Botánico de Bogotá José Celestino Mutis, la cual se desarrollará sobre la flora no vascular que es representada por algas liquenizadas y de las que falta mucho por reconocer. 5. Inventario preliminar de la macrofunga de las zonas aledañas a la quebrada El Chicó, Bogotá D.C., busca enriquecer una nueva colección de referencia proyectada sobre Funga.;Acta de reunión con los lineamientos de formulación y priorización temática y Versión preliminar de los Documentos de Anteproyectos de Investigación. Documentos de Anteproyectos de Investigación y en los Documentos de aprobación de los anteproyectos a desarrollar durante la vigencia por la Línea de Investigación en Colecciones de Referencia. Documentos de formulación proyecto de las investigaciones y Documentos de informes de avance de las investigaciones a desarrollar durante la vigencia por la Línea de Investigación en Colecciones de Referencia.
;56;1;1;2;0.375;0.375;Durante el mes de febrero de 2022, se finalizó la fase II: Formulación Anteproyecto, para lo cual, se revisaron los ajustes solicitados a los anteproyectos y se aprobaron los cinco (5) anteproyectos de las investigaciones que desarrollará la línea de Investigación en Colecciones de Referencia, consolidándolos y evaluándolos. Los títulos aprobados correspondieron a: 1. Briofitos de la Quebrada Chicó (Bogotá D. C.) donde se hace la revisión de la flora no vascular briológica de esta parte de los cerros orientales. 2. Monografía para el género Epidendrum subgrupo Stenoglossum para Colombia y Pleurothallis subsección Macrophyllae-Racemosae del complejo Lindenii para el distrito capital. 3. Estado de salud en el tiempo de las diferentes Colecciones de Referencia del Herbario JBB. 4. Flora Liquenológica del Jardín Botánico de Bogotá José Celestino Mutis y 5. Inventario preliminar de la macrofunga de las zonas aledañas a la quebrada El Chicó, Bogotá D.C., a través de la cual, se plantea una nueva colección biológica.;Acta de reunión con los lineamientos de formulación y priorización temática y Versión preliminar de los Documentos de Anteproyectos de Investigación. Documentos de Anteproyectos de Investigación y en los Documentos de aprobación de los anteproyectos a desarrollar durante la vigencia por la Línea de Investigación en Colecciones de Referencia. Documentos de formulación proyecto de las investigaciones y Documentos de informes de avance de las investigaciones a desarrollar durante la vigencia por la Línea de Investigación en Colecciones de Referencia.
;56;1;1;3;0.765;0.765;Durante el mes de marzo de 2022, se avanzó en la Fase III de Formulación y Ejecución del Proyecto Investigación, específicamente en la formulación de los tres (3) proyectos de investigación enmarcados en la línea de investigación en Flora de Bogotá y en la ejecución de estos, así: 1. Briofitos de la Quebrada Chicó (Bogotá D. C.): Se planteó un proyecto que permitiera reconocer la flora biológica de la cuenca de la quebrada Chicó en la zona norte del distrito capital, se realizaron dos salidas y se colectaron diferentes ejemplares de flora briológica. 2. Monografía para el género Epidendrum subgrupo Stenoglossum para Colombia y Pleurothallis subsección Macrophyllae-Racemosae del complejo Lindenii para el distrito capital: se avanzó a partir de la revisión de diferentes herbarios, se encontraron potenciales novedades en el subgrupo Stenoglossum, además del subgrupo de Pleurothallis que fue determinado para la Flora de Bogotá. 3. Estado de salud en el tiempo de las diferentes Colecciones de Referencia del Herbario JBB: esta se enfoca en aportar una idea de la colección en general y su estado de desarrollo, ubicando diferentes categorías de procesamiento, esto es muy importante en colecciones de crecimiento acelerado como el herbario JBB, donde se ubican ejemplares en diferentes estado de proceso, además de esto se evalúa la información contenida para cada una de los ejemplares que no se han procesado, al momento se tiene más del 20% de la colección revisada. 4. Flora Liquenológica del Jardín Botánico de Bogotá José Celestino Mutis y la quinta investigación: se propuso abordar el inventario de los líquenes presentes en los predios del JBB, se espera poder rotular algunos de estos presentes y claros en la colección viva, se han realizado colectas en los predios del JBB sobre diferentes sustratos. 5. Inventario preliminar de la macrofunga de las zonas aledañas a la quebrada El Chicó, Bogotá D.C.: A partir de las salidas a esta zona, se espera aportar por primera vez ,al conocimiento del componente Fúngico de los cerros orientales. Monitoreo OAP: De acuerdo con el acta número 1 del 31 de enero de 2022, se priorizaron 5 investigaciones enmarcadas en la línea de Investigación en Colecciones de Referencia. Se validan los formatos GEN.PR.03.F.01 Anteproyecto de investigación, GEN.PR.03. F.02 Evaluación anteproyecto de investigación y GEN.PR.03.F.03 Estructura para la presentación de documentos de investigación, donde se evidencia el cumplimiento del 100% de la actividad durante el trimestre.;Acta de reunión con los lineamientos de formulación y priorización temática y Versión preliminar de los Documentos de Anteproyectos de Investigación. Documentos de Anteproyectos de Investigación y en los Documentos de aprobación de los anteproyectos a desarrollar durante la vigencia por la Línea de Investigación en Colecciones de Referencia. Documentos de formulación proyecto de las investigaciones y Documentos de informes de avance de las investigaciones a desarrollar durante la vigencia por la Línea de Investigación en Colecciones de Referencia.
